,words,tf,idf,tfidf
1071,alokasi,2.0,5.298317366548036,10.596634733096073
1072,proyeksi,1.0,5.991464547107982,5.991464547107982
1073,hampirgila,1.0,5.991464547107982,5.991464547107982
1074,rsj,1.0,5.991464547107982,5.991464547107982
1075,abal,2.0,5.991464547107982,11.982929094215963
1076,nutup,1.0,4.892852258439873,4.892852258439873
1077,trilyun,1.0,5.991464547107982,5.991464547107982
1078,resign,1.0,5.991464547107982,5.991464547107982
1079,diturunin,1.0,5.991464547107982,5.991464547107982
1080,polemik,1.0,5.991464547107982,5.991464547107982
1081,renggut,1.0,5.991464547107982,5.991464547107982
1082,nutupi,1.0,5.298317366548036,5.298317366548036
1083,abai,2.0,5.298317366548036,10.596634733096073
1084,klau,1.0,5.991464547107982,5.991464547107982
1085,tanda,2.0,4.892852258439873,9.785704516879745
1086,bu,1.0,1.8018098050815565,1.8018098050815565
1087,sri,1.0,5.991464547107982,5.991464547107982
1088,ruang,1.0,5.991464547107982,5.991464547107982
1089,bahasa,1.0,5.991464547107982,5.991464547107982
1090,peran,1.0,5.991464547107982,5.991464547107982
1091,lembaga,1.0,5.991464547107982,5.991464547107982
1092,sedia,1.0,5.991464547107982,5.991464547107982
1093,insentif,1.0,5.991464547107982,5.991464547107982
1094,dr,2.0,4.382026634673881,8.764053269347762
1095,jabat,1.0,5.991464547107982,5.991464547107982
1096,korelasi,1.0,5.991464547107982,5.991464547107982
1097,ikut,1.0,5.991464547107982,5.991464547107982
1098,coy,1.0,5.991464547107982,5.991464547107982
1099,timpang,1.0,5.991464547107982,5.991464547107982
1100,maut,1.0,5.991464547107982,5.991464547107982
1101,nge,1.0,2.900422093749666,2.900422093749666
1102,sakaratul,1.0,5.991464547107982,5.991464547107982
1103,karyawannya,1.0,5.991464547107982,5.991464547107982
1104,mgkn,1.0,5.991464547107982,5.991464547107982
1105,buat,2.0,5.298317366548036,10.596634733096073
1106,batal,3.0,4.605170185988092,13.815510557964275
1107,marwah,1.0,5.991464547107982,5.991464547107982
1108,mahkamah,2.0,5.298317366548036,10.596634733096073
1109,agung,2.0,5.298317366548036,10.596634733096073
1110,akibat,2.0,5.298317366548036,10.596634733096073
1111,stres,1.0,5.991464547107982,5.991464547107982
1112,widodo,1.0,5.991464547107982,5.991464547107982
1113,tuna,1.0,5.991464547107982,5.991464547107982
1114,wabah,1.0,5.991464547107982,5.991464547107982
1115,peka,1.0,5.991464547107982,5.991464547107982
1116,rasional,1.0,5.298317366548036,5.298317366548036
1117,itupula,1.0,5.991464547107982,5.991464547107982
1118,jel,2.0,5.991464547107982,11.982929094215963
1119,pgn,1.0,5.991464547107982,5.991464547107982
1120,lha,1.0,5.991464547107982,5.991464547107982
1121,non,1.0,5.991464547107982,5.991464547107982
1122,ksntor,1.0,5.991464547107982,5.991464547107982
1123,kl,2.0,3.912023005428146,7.824046010856292
1124,blm,1.0,5.991464547107982,5.991464547107982
1125,ka,1.0,0.9675840262617057,0.9675840262617057
1126,pruden,1.0,5.298317366548036,5.298317366548036
1127,tdnya,1.0,5.991464547107982,5.991464547107982
1128,patah,1.0,5.991464547107982,5.991464547107982
1129,pengaruh,2.0,5.298317366548036,10.596634733096073
1130,rindu,1.0,5.991464547107982,5.991464547107982
1131,sikap,1.0,5.991464547107982,5.991464547107982
1132,sayang,1.0,5.991464547107982,5.991464547107982
1133,geram,1.0,5.991464547107982,5.991464547107982
1134,please,1.0,5.991464547107982,5.991464547107982
1135,dendam,1.0,5.991464547107982,5.991464547107982
1136,dear,1.0,5.991464547107982,5.991464547107982
1137,go,1.0,2.855970331178832,2.855970331178832
1138,up,1.0,2.3538783873815965,2.3538783873815965
1139,ml,1.0,5.991464547107982,5.991464547107982
1140,tebar,1.0,5.991464547107982,5.991464547107982
1141,benci,1.0,5.991464547107982,5.991464547107982
1142,nista,1.0,5.991464547107982,5.991464547107982
1143,nda,1.0,3.101092789211817,3.101092789211817
1144,pos,1.0,4.382026634673881,4.382026634673881
1145,knapa,1.0,5.991464547107982,5.991464547107982
1146,ketenagakerjaanya,1.0,5.991464547107982,5.991464547107982
1147,suntik,3.0,5.298317366548036,15.894952099644108
1148,resesi,2.0,5.991464547107982,11.982929094215963
1149,demen,1.0,5.991464547107982,5.991464547107982
1150,kredit,1.0,5.991464547107982,5.991464547107982
1151,motor,1.0,5.991464547107982,5.991464547107982
1152,hp,1.0,5.298317366548036,5.298317366548036
1153,protes,3.0,4.892852258439873,14.678556775319617
1154,sekian,1.0,5.991464547107982,5.991464547107982
1155,kucing,1.0,5.991464547107982,5.991464547107982
1156,sing,1.0,4.892852258439873,4.892852258439873
1157,ora,1.0,2.946942109384559,2.946942109384559
1158,luwih,1.0,5.991464547107982,5.991464547107982
1159,gustiiiii,1.0,5.991464547107982,5.991464547107982
1160,tvri,1.0,5.991464547107982,5.991464547107982
1161,g,1.0,0.20763936477824455,0.20763936477824455
1162,enek,1.0,5.991464547107982,5.991464547107982
1163,lgsg,1.0,5.991464547107982,5.991464547107982
1164,pinter,1.0,5.991464547107982,5.991464547107982
1165,po,1.0,1.491654876777717,1.491654876777717
1166,duh,1.0,5.298317366548036,5.298317366548036
1167,woooiii,1.0,5.991464547107982,5.991464547107982
1168,kendara,2.0,5.298317366548036,10.596634733096073
1169,bumi,2.0,5.298317366548036,10.596634733096073
1170,kak,1.0,4.892852258439873,4.892852258439873
1171,nti,1.0,3.3524072174927233,3.3524072174927233
1172,otomatis,1.0,5.991464547107982,5.991464547107982
1173,tunggak,1.0,5.991464547107982,5.991464547107982
1174,husnuzon,1.0,5.991464547107982,5.991464547107982
1175,kuat,1.0,5.991464547107982,5.991464547107982
1176,kolaps,1.0,5.991464547107982,5.991464547107982
1177,susul,1.0,5.991464547107982,5.991464547107982
1178,terkedjoet,1.0,5.991464547107982,5.991464547107982
1179,wow,1.0,5.991464547107982,5.991464547107982
1180,akoe,1.0,5.991464547107982,5.991464547107982
1181,pelit,2.0,5.991464547107982,11.982929094215963
1182,an,1.0,0.3011050927839216,0.3011050927839216
1183,bangat,1.0,5.991464547107982,5.991464547107982
1184,joran,1.0,5.991464547107982,5.991464547107982
1185,kikir,1.0,5.991464547107982,5.991464547107982
1186,tutup,3.0,4.892852258439873,14.678556775319617
1187,jor,1.0,5.991464547107982,5.991464547107982
1188,virus,1.0,5.991464547107982,5.991464547107982
1189,gelontor,1.0,5.991464547107982,5.991464547107982
1190,so,1.0,2.995732273553991,2.995732273553991
1191,damage,1.0,5.991464547107982,5.991464547107982
1192,feel,1.0,5.991464547107982,5.991464547107982
1193,high,1.0,5.991464547107982,5.991464547107982
1194,it,1.0,1.3664917338237108,1.3664917338237108
1195,bossque,1.0,5.991464547107982,5.991464547107982
1196,woy,1.0,5.991464547107982,5.991464547107982
1197,juni,1.0,5.991464547107982,5.991464547107982
1198,bca,1.0,5.991464547107982,5.991464547107982
1199,denda,1.0,5.298317366548036,5.298317366548036
1200,otak,1.0,5.991464547107982,5.991464547107982
1201,tgl,1.0,5.991464547107982,5.991464547107982
1202,tar,1.0,2.946942109384559,2.946942109384559
1203,mbanking,1.0,5.991464547107982,5.991464547107982
1204,tulis,1.0,5.991464547107982,5.991464547107982
1205,bentar,1.0,5.991464547107982,5.991464547107982
1206,engga,1.0,4.892852258439873,4.892852258439873
1207,resmi,13.0,3.6888794541139363,47.955432903481174
1208,krn,4.0,5.991464547107982,23.965858188431927
1209,layakkpd,1.0,5.991464547107982,5.991464547107982
1210,cm,1.0,5.991464547107982,5.991464547107982
1211,tdl,1.0,5.991464547107982,5.991464547107982
1212,china,1.0,5.991464547107982,5.991464547107982
1213,status,1.0,5.991464547107982,5.991464547107982
1214,ambyar,1.0,5.991464547107982,5.991464547107982
1215,government,1.0,5.991464547107982,5.991464547107982
1216,kebohonganbaru,1.0,5.991464547107982,5.991464547107982
1217,bohong,2.0,5.298317366548036,10.596634733096073
1218,cuit,1.0,5.991464547107982,5.991464547107982
1219,tuan,1.0,5.991464547107982,5.991464547107982
1220,uud,2.0,5.298317366548036,10.596634733096073
1221,pasal,2.0,5.298317366548036,10.596634733096073
1222,amanat,2.0,5.298317366548036,10.596634733096073
1223,bpk,1.0,5.991464547107982,5.991464547107982
1224,nemu,1.0,5.991464547107982,5.991464547107982
1225,konyol,2.0,5.298317366548036,10.596634733096073
1226,or,2.0,1.8971199848858813,3.7942399697717626
1227,ny,1.0,2.494956985641502,2.494956985641502
1228,trs,3.0,4.892852258439873,14.678556775319617
1229,dki,1.0,5.991464547107982,5.991464547107982
1230,ap,1.0,1.155182640156504,1.155182640156504
1231,yah,1.0,5.991464547107982,5.991464547107982
1232,cela,1.0,5.298317366548036,5.298317366548036
1233,pdip,1.0,5.991464547107982,5.991464547107982
1234,bangsat,1.0,5.991464547107982,5.991464547107982
1235,kecam,2.0,5.298317366548036,10.596634733096073
1236,serbi,3.0,4.892852258439873,14.678556775319617
1237,keluar,5.0,3.912023005428146,19.56011502714073
1238,luka,5.0,4.382026634673881,21.910133173369406
1239,mmc,3.0,4.892852258439873,14.678556775319617
1240,isa,2.0,3.506557897319982,7.013115794639964
1241,haruse,2.0,5.991464547107982,11.982929094215963
1242,cc,1.0,5.991464547107982,5.991464547107982
1243,munduro,1.0,5.991464547107982,5.991464547107982
1244,ae,1.0,4.382026634673881,4.382026634673881
1245,presentase,1.0,5.991464547107982,5.991464547107982
1246,miakin,1.0,5.991464547107982,5.991464547107982
1247,gerindra,1.0,5.991464547107982,5.991464547107982
1248,level,1.0,5.991464547107982,5.991464547107982
1249,politis,1.0,5.991464547107982,5.991464547107982
1250,bacot,1.0,5.991464547107982,5.991464547107982
1251,abnormal,1.0,5.991464547107982,5.991464547107982
1252,ulama,1.0,5.991464547107982,5.991464547107982
1253,cukong,1.0,5.991464547107982,5.991464547107982
1254,kelen,1.0,5.991464547107982,5.991464547107982
1255,ttg,1.0,5.991464547107982,5.991464547107982
1256,bebasin,1.0,5.991464547107982,5.991464547107982
1257,simpang,1.0,5.991464547107982,5.991464547107982
1258,jeblos,1.0,5.991464547107982,5.991464547107982
1259,koruptor,1.0,5.991464547107982,5.991464547107982
1260,dongok,1.0,5.991464547107982,5.991464547107982
1261,suara,1.0,5.991464547107982,5.991464547107982
1262,hrs,1.0,5.991464547107982,5.991464547107982
1263,dibyr,1.0,5.991464547107982,5.991464547107982
1264,klo,2.0,5.991464547107982,11.982929094215963
1265,mbiayai,1.0,5.991464547107982,5.991464547107982
1266,mungut,1.0,5.991464547107982,5.991464547107982
1267,peser,1.0,5.991464547107982,5.991464547107982
1268,gerak,1.0,5.991464547107982,5.991464547107982
1269,cuci,2.0,5.298317366548036,10.596634733096073
1270,ginjal,1.0,5.991464547107982,5.991464547107982
1271,gagal,1.0,5.991464547107982,5.991464547107982
1272,kanker,1.0,5.991464547107982,5.991464547107982
1273,woii,1.0,5.991464547107982,5.991464547107982
1274,ruu,1.0,5.991464547107982,5.991464547107982
1275,jk,1.0,5.298317366548036,5.298317366548036
1276,hip,1.0,5.991464547107982,5.991464547107982
1277,nyawa,1.0,5.991464547107982,5.991464547107982
1278,nkri,1.0,5.991464547107982,5.991464547107982
1279,akses,1.0,5.991464547107982,5.991464547107982
1280,pki,1.0,5.991464547107982,5.991464547107982
1281,bangkit,1.0,5.991464547107982,5.991464547107982
1282,sah,1.0,2.4651040224918206,2.4651040224918206
1283,peluang,1.0,5.991464547107982,5.991464547107982
1284,klean,1.0,5.991464547107982,5.991464547107982
1285,masker,1.0,5.991464547107982,5.991464547107982
1286,fakir,1.0,5.991464547107982,5.991464547107982
1287,nafkah,1.0,5.991464547107982,5.991464547107982
1288,situ,1.0,4.605170185988092,4.605170185988092
1289,prettt,1.0,5.991464547107982,5.991464547107982
1290,mingkem,1.0,5.991464547107982,5.991464547107982
1291,wakil,1.0,5.991464547107982,5.991464547107982
1292,luas,1.0,5.991464547107982,5.991464547107982
1293,fleksibel,1.0,5.991464547107982,5.991464547107982
1294,mampu,1.0,5.991464547107982,5.991464547107982
1295,d,2.0,0.5191938734365074,1.0383877468730147
1296,depan,1.0,5.991464547107982,5.991464547107982
1297,medis,1.0,5.991464547107982,5.991464547107982
1298,garda,1.0,5.991464547107982,5.991464547107982
1299,kemenbumn,1.0,5.991464547107982,5.991464547107982
1300,salur,1.0,5.991464547107982,5.991464547107982
1301,ups,1.0,4.892852258439873,4.892852258439873
1302,rela,1.0,4.892852258439873,4.892852258439873
1303,gebetan,1.0,5.991464547107982,5.991464547107982
1304,tikung,1.0,5.991464547107982,5.991464547107982
1305,harus,1.0,5.298317366548036,5.298317366548036
1306,astagfirullah,1.0,5.991464547107982,5.991464547107982
